40,2
42,3
43,2
45,3
46,1
47,5
48,2
49,11
50,8
51,8
52,7
53,9
54,16
55,25
56,16
57,25
58,22
59,32
60,16
61,23
62,21
63,31
64,25
65,21
66,25
67,17
68,16
69,16
70,17
71,13
72,12
73,5
74,7
75,6
76,8
77,8
78,2
79,7
80,1
81,3
82,1
83,2
